block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
15783038,51498892825942297,51498892825942297,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,919514116640038,919514116640038,12381066,4159487787,4159487787
15783041,69698875071376450,69698875071376450,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1636803,42582323634,42582323634
15783044,42143210722405628,42143210722405628,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2864191197557066,2864191197557066,11016374,3825506534,3825506534
15783045,114369103542835065,114369103542835065,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12585237247878759,12585237247878759,14730160,7764281144,7764281144
15783046,58195309773532597,58195309773532597,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2803312588093442,2803312588093442,11285677,5156563471,5156563471
15783050,72696494142483159,72696494142483159,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1954121110466389,1954121110466389,13875815,5239079228,5239079228
15783058,97517615574551172,97517615574551172,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16145104198045260,16145104198045260,8652076,11271007741,11271007741
15783059,115126107304903038,115126107304903038,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14441413,7971942032,7971942032
15783062,201191404553612505,201191404553612505,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12423381882241024,12423381882241024,15894423,12657987304,12657987304
15783063,94120228975371620,94120228975371620,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10983384,8569328812,8569328812
15783065,88847316549382359,88847316549382359,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3329288,26686581800,26686581800
15783067,103544281506814388,103544281506814388,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1035731117963727,1035731117963727,2924465,35406230372,35406230372
15783072,75967562320503338,75967562320503338,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1767138,42989037823,42989037823
15783077,69627922543673448,69627922543673448,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,17197688,4048679249,4048679249
15783083,85747513580567453,85747513580567453,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9280961999347135,9280961999347135,15310686,5600501086,5600501086
15783092,171368282657795363,171368282657795363,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2589140000000000,2589140000000000,9776888,17527896674,17527896674
15783094,39337555265303141,39337555265303141,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9741068,4038320568,4038320568
15783096,300630763170822850,300630763170822850,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2011546699889113,2011546699889113,6743048,44583808860,44583808860
15783098,105731482437700183,105731482437700183,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,50834974651001965,50834974651001965,11855374,8918443436,8918443436
15783099,35454541837532506,35454541837532506,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,206973283693898,206973283693898,9757039,3633739891,3633739891
15783107,111782621332121626,111782621332121626,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,45110891691761398,45110891691761398,16974741,6585232807,6585232807
15783109,95125761814962877,95125761814962877,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11687507352142456,11687507352142456,12325375,7717879724,7717879724
15783111,185413068826737163,185413068826737163,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14775627639560927,14775627639560927,11558544,16041213220,16041213220
15783112,105223805741985244,105223805741985244,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,39206860616208,39206860616208,11848883,8880483142,8880483142
15783115,249285092223564278,249285092223564278,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,193805593477229541,193805593477229541,12055938,20677370124,20677370124
15783116,70463442421836342,70463442421836342,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12601780,5591546783,5591546783
15783118,100745708522040189,100745708522040189,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1555480173120753,1555480173120753,22561201,4465440847,4465440847
15783119,38564239509444515,38564239509444515,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10322561,3735917812,3735917812
15783122,80563640586700871,80563640586700871,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16285263,4947027296,4947027296
15783123,81267690985988446,81267690985988446,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21577116946867360,21577116946867360,2259265,35970853789,35970853789
15783134,95051462457108394,95051462457108394,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,768793728544523,768793728544523,14814373,6416165061,6416165061
15783139,68665661207456187,68665661207456187,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4820951461046876,4820951461046876,19298693,3558047231,3558047231
15783140,97234606130245476,97234606130245476,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8619533951629786,8619533951629786,10587155,9184205400,9184205400
15783141,121495030389845224,121495030389845224,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21968727471982754,21968727471982754,17378815,6990984735,6990984735
15783146,507735245679737845,507735245679737845,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5996062787840297,5996062787840297,13988650,36296229134,36296229134
15783151,314612816128493560,314612816128493560,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2541481632485655,2541481632485655,28685673,10967594036,10967594036
15783153,69307792073767355,69307792073767355,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,768570351423382,768570351423382,10692561,6481870159,6481870159
15783157,31624163485588475,31624163485588475,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,768441584473039,768441584473039,9248886,3419240272,3419240272
15783158,22327983516959869,22327983516959869,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13031465651561624,13031465651561624,738388,30238822295,30238822295
15783160,46855934434530744,46855934434530744,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,353313629898759,353313629898759,12227900,3831887277,3831887277
15783170,78669522726125586,78669522726125586,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,25635720,3068746371,3068746371
15783178,85746037987086566,85746037987086566,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1941026708594214,1941026708594214,15437417,5554429085,5554429085
15783190,64178239462033073,64178239462033073,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,17392065917880589,17392065917880589,12237867,5244234102,5244234102
15783191,190622183952576787,190622183952576787,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,54426916652679902,54426916652679902,14904909,12789221588,12789221588
15783195,55272720627434846,55272720627434846,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9145263893145452,9145263893145452,12850201,4301311755,4301311755
15783198,44075343806360505,44075343806360505,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10026005,4396102316,4396102316
15783201,103194771536931309,103194771536931309,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15067635,6848770330,6848770330
15783209,227537141819997712,227537141819997712,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11726523,19403632416,19403632416
15783210,91082230022550012,91082230022550012,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1656562846719702,1656562846719702,10879349,8372029431,8372029431
15783213,39619615930832942,39619615930832942,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,123086033605999,123086033605999,15669115,2528516507,2528516507
15783215,96570214206510039,96570214206510039,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,19563241,4936309592,4936309592
15783217,483807961070928781,483807961070928781,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28495949,16978131209,16978131209
15783218,337921309919654111,337921309919654111,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15708531,21511961234,21511961234
15783222,40383227985757790,40383227985757790,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12282009,3287998566,3287998566
15783223,40494829600411852,40494829600411852,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9909884,4086307125,4086307125
15783226,71126273319626701,71126273319626701,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11469456,6201364155,6201364155
15783230,142261199108171259,142261199108171259,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8440219516642145,8440219516642145,13824599,10290439462,10290439462
15783231,56701715670328082,56701715670328082,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2048204447760000,2048204447760000,15307300,3704227111,3704227111
15783237,58371922285123365,58371922285123365,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,100000000000000,100000000000000,9337699,6251210526,6251210526
15783239,42390117880150519,42390117880150519,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8217717,5158381321,5158381321
15783243,58655534068128663,58655534068128663,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11469545,5114024494,5114024494
15783253,85335958674922482,85335958674922482,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000,10000000000000,16708300,5107399237,5107399237
15783255,91654318284741706,91654318284741706,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10820099,8470746735,8470746735
15783258,90958577321986593,90958577321986593,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,33063769923400000,33063769923400000,16690047,5449869453,5449869453
15783259,22093733616990247,22093733616990247,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1808703309844890,1808703309844890,1690459,13069665467,13069665467
15783261,158340075537563397,158340075537563397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12895454,12278751530,12278751530
15783262,29405824163095198,29405824163095198,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2067149785586534,2067149785586534,11288757,2604877061,2604877061
15783271,64314948995967716,64314948995967716,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9875248796465650,9875248796465650,12673875,5074608120,5074608120
15783277,137486545836057675,137486545836057675,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,17993448679311742,17993448679311742,14295448,9617505225,9617505225
15783279,156130166630173048,156130166630173048,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,24019801,6500060788,6500060788
15783280,108437991889179845,108437991889179845,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9193238905709574,9193238905709574,19624804,5525557956,5525557956
15783281,22081555412310217,22081555412310217,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8970603310229232,8970603310229232,1994689,11070174554,11070174554
15783284,113537519423246269,113537519423246269,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,768020563231517,768020563231517,12629661,8989751935,8989751935
15783288,93530533805705417,93530533805705417,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10675968424185560,10675968424185560,11316328,8265095692,8265095692
15783289,59714323364272983,59714323364272983,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14746329,4049436531,4049436531
15783294,141913113878457014,141913113878457014,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,768198755382882,768198755382882,24125635,5882254037,5882254037
15783299,43847264606586277,43847264606586277,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14044990,3121914975,3121914975
15783300,26551544934752418,26551544934752418,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,827766,32076148252,32076148252
15783309,57246674250419116,57246674250419116,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8088707221586849,8088707221586849,16196348,3534542123,3534542123
15783313,217277837271653080,217277837271653080,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,22354999,9719429523,9719429523
15783315,154100112577878388,154100112577878388,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1513567168853000,1513567168853000,10358682,14876420820,14876420820
15783316,141563273383599492,141563273383599492,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12815502390962298,12815502390962298,17042788,8306344794,8306344794
15783318,84043654322444247,84043654322444247,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,24626593332172126,24626593332172126,9696311,8667590625,8667590625
15783319,75440270617554117,75440270617554117,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15201869,4962565498,4962565498
15783320,51545664761752233,51545664761752233,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7822371224817494,7822371224817494,11244584,4584043728,4584043728
15783327,211241781244373150,211241781244373150,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7806077986476157,7806077986476157,25678309,8226467764,8226467764
15783328,81829411732123054,81829411732123054,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13978750,5853843278,5853843278
15783330,310794731503612727,310794731503612727,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13874221,22400877966,22400877966
15783333,129825091236507946,129825091236507946,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,58579677642398899,58579677642398899,13034877,9959824802,9959824802
15783335,185151538552118753,185151538552118753,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,52099094555284646,52099094555284646,27840157,6650520632,6650520632
15783337,12134563235347675,12134563235347675,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2373897602089841,2373897602089841,517446,23450878420,23450878420
15783353,151721755918889718,151721755918889718,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,35140442182202181,35140442182202181,9867625,15375711573,15375711573
15783361,234468091463081097,234468091463081097,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,72776292977382406,72776292977382406,12442865,18843577541,18843577541
15783372,84609755131373928,84609755131373928,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10161883,8326188673,8326188673
15783376,159551257864138172,159551257864138172,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8438179414608676,8438179414608676,17521273,9106145304,9106145304
15783379,77775578821512182,77775578821512182,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15063960,5163023456,5163023456
15783380,156156178401754183,156156178401754183,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14450066,10806606585,10806606585
15783390,38796777253646187,38796777253646187,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8078922717993159,8078922717993159,3579608,10838275379,10838275379
15783392,28237299534092244,28237299534092244,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,4831184,5844799025,5844799025
15783394,63422700544855721,63422700544855721,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12729241,4982441651,4982441651
15783401,11848293074329880,11848293074329880,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,486619,24348192475,24348192475
15783403,26335991487330686,26335991487330686,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9903222,2659335667,2659335667
15783404,194808347510745044,194808347510745044,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,147118506204828322,147118506204828322,3495377,55733143380,55733143380
15783406,163071906678306480,163071906678306480,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,72264515770695851,72264515770695851,25942949,6285789124,6285789124
15783408,59510594622624480,59510594622624480,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11525031112818320,11525031112818320,14585488,4080123655,4080123655
15783411,58468960247747997,58468960247747997,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16477833100238529,16477833100238529,11902747,4912224064,4912224064
15783414,96676234616315407,96676234616315407,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10386897455414538,10386897455414538,19136360,5051965714,5051965714
15783420,45787851930823559,45787851930823559,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,135462771271838,135462771271838,10080140,4542382539,4542382539
15783423,61684309491290546,61684309491290546,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,17374717,3550233911,3550233911
15783424,511685965650653590,511685965650653590,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1259779,406171213880,406171213880
15783429,30641422980153668,30641422980153668,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9425113,3251040383,3251040383
15783432,70125714046065400,70125714046065400,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,174917775051945,174917775051945,12962818,5409758437,5409758437
15783441,30321696967157174,30321696967157174,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1947270020006060,1947270020006060,17088204,1774422693,1774422693
15783443,26168177895950411,26168177895950411,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13076827,2001110659,2001110659
15783445,26471284684605888,26471284684605888,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8224035,3218770917,3218770917
15783450,233918618878946670,233918618878946670,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,206777020562835,206777020562835,29637410,7892680867,7892680867
15783451,21545210127635427,21545210127635427,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1823900,11812714582,11812714582
15783453,54541250472123079,54541250472123079,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12588695,4332557939,4332557939
15783462,527581590703783473,527581590703783473,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,25938962815229526,25938962815229526,26240142,20105896938,20105896938
15783474,91349816647681150,91349816647681150,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,634651924631360,634651924631360,13185900,6927840848,6927840848
15783476,136126534073037782,136126534073037782,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8452263402251426,8452263402251426,23887091,5698748921,5698748921
